conversation_id,turn,uc5,uc4,message_id,fb_conversation_id,sender_id,to_sender_id,sender_name,user_message,bot_message,updated_time,created_time,attachments,user_message_clean
48,0,,,m_iMwBCWw__MdnJbKfMgEXHxOI56oiaS3nsH58pjJJZim5RqYV6FLsT6d-RdBC3r9F0-crPeG4tiT-p1FN1605tw,t_2477258068991729,1454523434857990,2308324149280949,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,Bạn đang trả lời bình luận của người dùng về bài viết trên Trang của mình. Xem bình luận.(https://facebook.com/shopgauvabingo/photos/a.1454528958190771/2530870187223304/?type=3&comment_id=2531731693803820),2020-08-04T09:27:28+0000,2020-08-04T09:27:28+0000,,user
48,0,,,m_1GQRw7imzqxHHXr18AtNqBOI56oiaS3nsH58pjJJZikrchsXjarTVyOa7BleI0iZXPFz-jSavngv4d97qQlLaw,t_2477258068991729,1454523434857990,2308324149280949,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,dạ 549k ạ,2020-08-04T09:27:28+0000,2020-08-04T09:27:28+0000,,user
49,0,,,m_p0gSkoPD2OoS7Z9zA-SleCxkMGvkips3lo8g-JiHas64pv28960Ubip7N2ltzQ6t4QtnpVXBkY4b0Axundpmow,t_10209626060962790,2147711091937051,1454523434857990,Ngọc Linh,"Bạn ơi, chiều nhớ giao đồ còn thiếu cho hoàn chỉnh bộ đồ chơi giúp mình nhé",bot,2020-08-04T09:27:47+0000,2020-08-03T07:40:42+0000,,bạn ơi chiều nhớ giao đồ còn phiếu cho hoàng chỉnh bộ đồ chơi giúp mình nhé
49,0,,,m_vgM3Ej7hlo6pBwyM49OQtSxkMGvkips3lo8g-JiHas7sOVx8x0EVaoWP9KywAkfsv2XEeBHiCiJ2Yy8xqTZMag,t_10209626060962790,1454523434857990,2147711091937051,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,vâng chiều bên hãng giao e giao bù ạ,2020-08-04T09:27:47+0000,2020-08-03T07:52:26+0000,,user
49,0,,,m__mhpO1_h8SOvFIem3HwyZCxkMGvkips3lo8g-JiHas4Ay9_qBNfTTZXL_1jR4j28xLfwAauQB19zZvdFAGX3xA,t_10209626060962790,1454523434857990,2147711091937051,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,"c ơi e xin lỗi bây h kho bên e mới báo ko giao kịp đơn 😞
e xin phép sáng mai giao cho c dk k ạ",2020-08-04T09:27:47+0000,2020-08-03T10:16:37+0000,,user
49,1,,,m__kJeDfrG9N3zyEdYOW60ySxkMGvkips3lo8g-JiHas5xXPsdWWSxb-EA2u6t6IPEjMpc-oKddmar5l1j1i-T8A,t_10209626060962790,2147711091937051,1454523434857990,Ngọc Linh,Sáng nhà mình ko có ng ở nhà,bot,2020-08-04T09:27:47+0000,2020-08-03T10:24:50+0000,,sáng nhà mình không có người ở nhà
49,1,,,m_tvnoEpoN4jwHNNC5Y9hFuCxkMGvkips3lo8g-JiHas7Bse2hA-DlRgtcImtcxDs2N1TAOz-M0MG_vrlg4mGl-A,t_10209626060962790,2147711091937051,1454523434857990,Ngọc Linh,Bạn giao tối giúp mình,bot,2020-08-04T09:27:47+0000,2020-08-03T10:25:00+0000,,bạn giao tối giúp mình
49,1,,,m_hLQw7OV_N6y95hB6BSys4ixkMGvkips3lo8g-JiHas4sT0D0qG53ntANUgZ5HqDx3RLPpjSxYvPzdF9iIk_39w,t_10209626060962790,1454523434857990,2147711091937051,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,dạ vâng e cảm ơn,2020-08-04T09:27:47+0000,2020-08-03T10:25:11+0000,,user
49,1,,,m_8sxn9pxkPKcmc7MxNzVIdCxkMGvkips3lo8g-JiHas6whkzM27Z9PpbId9oUXoOKYfyfharww7te1SVyCQQoSA,t_10209626060962790,1454523434857990,2147711091937051,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,"c ơi hnay hãng giao đồ thiếu cho bên e r nhưng bị thiếu mất cái cốc 
mai hãng giao thì e giao bù dk k ạ 
hoặc hôm nay bên e giao đồ kia cốc mai e gửi sau ạ",2020-08-04T09:27:47+0000,2020-08-04T09:20:53+0000,,user
49,2,,,m_AxDmV_waJtaEch5Ktg6XcSxkMGvkips3lo8g-JiHas7M6wdWbqfHS1s7W9r-pTt6-uEFJiehRHdBXkPlTDWNCg,t_10209626060962790,2147711091937051,1454523434857990,Ngọc Linh,"Bạn cứ giao giúp mình cái tấm chắn và vòi trước nhé, cho nó vững cái bếp. Và có vòi nước. Cốc bạn giao sau cũng đc",bot,2020-08-04T09:27:47+0000,2020-08-04T09:27:34+0000,,bạn cứ giao giúp mình cái tấm chắn và vòi trước nhé cho nó vững cái bếp và có vòi nước cốc bạn giao sau cũng được
49,2,,,m_C7mTwLQUzBdz5EYF-5rAbixkMGvkips3lo8g-JiHas4D_09AEaEsBt05npCpY1HO-OkgeIkjkEaxR2Hs741SMQ,t_10209626060962790,1454523434857990,2147711091937051,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,vâng ạ,2020-08-04T09:27:47+0000,2020-08-04T09:27:47+0000,,user
50,0,,,m_EH6uWNiaN_xcJCBYcDpEIiKlbAFs5kWJb9ybh1APvLSxSwBliGuBI8LFrgSBBvUQ7CITeTFFlCaiCP6eeNxkDA,t_2411966438813988,1454523434857990,2547064048700214,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,"c ơi e xin lỗi nãy e còn hộp size nhỏ mà bị vỡ 
e còn size to thôi ạ",2020-08-04T09:59:31+0000,2020-08-03T04:49:32+0000,,user
50,1,,,m_CIGIZpvI8YK2W9makvGDAyKlbAFs5kWJb9ybh1APvLQItDOW_bpGVSWRkNaVlsNZhPLODEhazWFgkiYpP-s5Aw,t_2411966438813988,2547064048700214,1454523434857990,Vũ Ngọc Thu,Hx to thì to quá,bot,2020-08-04T09:59:31+0000,2020-08-03T04:52:53+0000,,hix to thì to quá
50,1,,,m_AXCBaekrclga2H1y_nwtfSKlbAFs5kWJb9ybh1APvLTuWzz1Rf60bSTQ9BCpFUKjtX17l17TM8_rklqs9t3cGQ,t_2411966438813988,2547064048700214,1454523434857990,Vũ Ngọc Thu,Hộp bột lắc của t có 400g,bot,2020-08-04T09:59:31+0000,2020-08-03T04:53:00+0000,,hộp bột lắc của tớ có 400g
50,1,,,m_CrAKtmj637riGdy_is7p_iKlbAFs5kWJb9ybh1APvLQ4z3hVVzHeyBg9bMTY5yCXMmFh8J52ax-7tUUm2aH83w,t_2411966438813988,2547064048700214,1454523434857990,Vũ Ngọc Thu,Hộp 600g k còn màu nào à b,bot,2020-08-04T09:59:31+0000,2020-08-03T04:53:41+0000,,hộp 600g không còn màu nào à bạn
50,1,,,m_6D1MQw4_2WH_TK0bohmtRCKlbAFs5kWJb9ybh1APvLR598bWGgL9_eROUFutgBmHcMVs9kVwYF70wJkQj6bu_A,t_2411966438813988,1454523434857990,2547064048700214,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,dạ e chưa có lịch về r ạ,2020-08-04T09:59:31+0000,2020-08-03T04:58:36+0000,,user
50,2,,,m_xwNfn1T-5im51zMCUZP2yiKlbAFs5kWJb9ybh1APvLT4fvIPSX0cRhbvnC24twc7rNvMu9zTuCRjpAKFonbJPA,t_2411966438813988,2547064048700214,1454523434857990,Vũ Ngọc Thu,600g k còn màu nào à b,bot,2020-08-04T09:59:31+0000,2020-08-03T05:39:47+0000,,600g không còn màu nào à bạn
50,2,,,m_E37G2QrBD6yi_FXyPvGUhCKlbAFs5kWJb9ybh1APvLRjPWsXnI1T0XS9FCkBg8rgVmZb9VIoIDgZCfdUjgXSuA,t_2411966438813988,1454523434857990,2547064048700214,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,sr b mk mới kiểm kho còn 1c trắng,2020-08-04T09:59:31+0000,2020-08-04T01:50:03+0000,,user
50,2,,,m_tTaNfEg9z2ksuhgySEjjVSKlbAFs5kWJb9ybh1APvLQI_tAfJxEJT8yOX6KHJgFAIsDWZx1CsJOjirn6U_0MyQ,t_2411966438813988,1454523434857990,2547064048700214,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,b đổi màu dum mifh dk k,2020-08-04T09:59:31+0000,2020-08-04T01:50:12+0000,,user
50,3,,,m_1I13i6oO2b1aL7WOxGXyXSKlbAFs5kWJb9ybh1APvLSaEiJKu3e7Y6kCX80eI6jsa94GTjb7QUOj7qORt9li3A,t_2411966438813988,2547064048700214,1454523434857990,Vũ Ngọc Thu,Ok loại đấy có cái gạt sữa đúg k b,bot,2020-08-04T09:59:31+0000,2020-08-04T02:56:43+0000,,ok loại đấy có cái gạt sữa đúng không bạn
50,3,,,m_nXqVVS4NVUfRXbgRPOAl8SKlbAFs5kWJb9ybh1APvLTQVKUaNi6Y42vsvdij7pj7cBaAorBKABJUXqdeheM_9w,t_2411966438813988,1454523434857990,2547064048700214,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,vâng ạ,2020-08-04T09:59:31+0000,2020-08-04T02:57:42+0000,,user
50,4,,,m_KYXfNijnQIg_6eL15BZEtiKlbAFs5kWJb9ybh1APvLT2yo1LXUpFHpJUmCKyew08NdHj8W6i-D7grKrURNBsvA,t_2411966438813988,2547064048700214,1454523434857990,Vũ Ngọc Thu,Ok thế ship t nhé,bot,2020-08-04T09:59:31+0000,2020-08-04T02:58:55+0000,,ok thế ship tớ nhé
50,4,,,m_K0pd9d2_Ahc4r79azqB4jiKlbAFs5kWJb9ybh1APvLQmx7WEyqdTck_pshJ7m085LMNUBS6cei-KBsnpprQlJw,t_2411966438813988,2547064048700214,1454523434857990,Vũ Ngọc Thu,Vẫn đchỉ cũ,bot,2020-08-04T09:59:31+0000,2020-08-04T02:58:59+0000,,vẫn đchỉ cũ
50,4,,,m_5LOU1MWYuUsShGnoGzK74iKlbAFs5kWJb9ybh1APvLSH80rgKMxCbMebKhZyC1R_JLaaUoFFkZGzw3sTl0Rprg,t_2411966438813988,1454523434857990,2547064048700214,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,DẠ vâng ạ,2020-08-04T09:59:31+0000,2020-08-04T02:59:16+0000,,user
50,5,,,m_U__b340ITKjstvnviUid4iKlbAFs5kWJb9ybh1APvLTPJukNmuId3JDiNgTo6VuIYMeXxTCfmZD6r3JlEO_s3g,t_2411966438813988,2547064048700214,1454523434857990,Vũ Ngọc Thu,B ship trog sáng này giúp t nbé,bot,2020-08-04T09:59:31+0000,2020-08-04T03:18:59+0000,,bạn ship trong sáng này giúp tớ nbé
50,5,,,m_QiVdAm8Zh_Yc8hGdGRmVwiKlbAFs5kWJb9ybh1APvLTZPJ3mSn2R10tx-dvUja9virauv_CkoDuSNYXIv00ONg,t_2411966438813988,2547064048700214,1454523434857990,Vũ Ngọc Thu,K chiều k có ai nhận,bot,2020-08-04T09:59:31+0000,2020-08-04T03:19:04+0000,,không chiếu không có ai nhận
50,5,,,m_wwKU3Q0lduS40LWJ7YyndyKlbAFs5kWJb9ybh1APvLRORBJRqfUQdsFTgFWXk-ZGZP6nSO6QeoR8-BdU7jSvOQ,t_2411966438813988,2547064048700214,1454523434857990,Vũ Ngọc Thu,Mà nếu chiều ship thì t gửi đchỉ khác nhé,bot,2020-08-04T09:59:31+0000,2020-08-04T03:19:21+0000,,mà nếu chiều ship thì tớ gửi đchỉ khác nhé
50,5,,,m_bNgOrdzJAnN_MWnqNI1qISKlbAFs5kWJb9ybh1APvLSBTb3WVfUN0D50dnV8iS_k1mcd8yojiv2LVpMMu5QSBw,t_2411966438813988,1454523434857990,2547064048700214,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,chiều b giao ve đâu ạh,2020-08-04T09:59:31+0000,2020-08-04T04:20:12+0000,,user
50,6,,,m_0QaEWB18GIGCD7OQKUcWaiKlbAFs5kWJb9ybh1APvLS21HD8wP1jCVmfFXl4zszpbHVHDLLqqiBLL3uaN8f1VQ,t_2411966438813988,2547064048700214,1454523434857990,Vũ Ngọc Thu,"Khu dân cư số 6 - Số 1 Trần Thánh Tông, Bạch Đằng, Hai Bà Trưng, Hà Nội ( cạnh xe đạp Nam Anh biển màu xanh to gần ngã tư ) 0817511965 or 0839899888",bot,2020-08-04T09:59:31+0000,2020-08-04T04:20:25+0000,,khi dân cư số 6 - số 1 tuần thánh tông bạch đằng hai bà trưng hà nội cạnh xe đạp nam anh biển màu xanh to gần ngã tư 0817511965 or 0839899888
50,6,,,m_mqssNFiqqMf9PKtWOP87KyKlbAFs5kWJb9ybh1APvLSYB4mPmpYtHdH8RD-GHM0KTAuhGPOH7DU62CjtUDGmQg,t_2411966438813988,2547064048700214,1454523434857990,Vũ Ngọc Thu,B ạ,bot,2020-08-04T09:59:31+0000,2020-08-04T04:20:27+0000,,bạn ạ
50,6,,,m_ZQLXDMIzvJFi6ZwCzOgSQyKlbAFs5kWJb9ybh1APvLRxMrbk3cPcHvbjrv_eVNkdMGngTYLVD7oYOu7T9LTTXg,t_2411966438813988,1454523434857990,2547064048700214,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,vâng ạ,2020-08-04T09:59:31+0000,2020-08-04T04:20:53+0000,,user
50,7,,,m_BpaXuU1YwV0EI2mJQqV6BSKlbAFs5kWJb9ybh1APvLRyMWlGnwXRaFk4EOBToeUIruTmdDt81JB7_ClSgBBOCg,t_2411966438813988,2547064048700214,1454523434857990,Vũ Ngọc Thu,Trc khi ship gọi m nhé nhỡ m k nhận đc,bot,2020-08-04T09:59:31+0000,2020-08-04T04:26:35+0000,,trước khi ship gọi mình nhé nhỡ mình không nhận được
50,7,,,m_y76YpN_v8Nx6Ye4lI5beYyKlbAFs5kWJb9ybh1APvLQAu__pHzd9tapEpx8lkbNFtT0v_ZiNjplJP0OcR3LAwQ,t_2411966438813988,1454523434857990,2547064048700214,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,vâng,2020-08-04T09:59:31+0000,2020-08-04T04:28:15+0000,,user
50,7,,,m_S83ewCvLa3OtKdm6wN-IrSKlbAFs5kWJb9ybh1APvLR5aM9fehPCqxraZZN_CE2P1W46uCYOVS71-uws6-dGWA,t_2411966438813988,1454523434857990,2547064048700214,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,c ơi c ở đó đến mấy h ạ,2020-08-04T09:59:31+0000,2020-08-04T09:37:51+0000,,user
50,8,,,m_6NTptBNq9SZL3g1vWYULdSKlbAFs5kWJb9ybh1APvLTZV1gkIfYxPfrqTXyhRZfgVZ9td65bhT1yMRG3ki1MHA,t_2411966438813988,2547064048700214,1454523434857990,Vũ Ngọc Thu,Nhà t b ạ,bot,2020-08-04T09:59:31+0000,2020-08-04T09:59:27+0000,,nhà tớ bạn ạ
50,8,,,m_Wv3ZGjAWwi241XZyfBW7CSKlbAFs5kWJb9ybh1APvLTz3ek6uQ7-i6ScACEnBOoEunbDdgtYnvgNIlDvIPJXgw,t_2411966438813988,2547064048700214,1454523434857990,Vũ Ngọc Thu,B ship đi,bot,2020-08-04T09:59:31+0000,2020-08-04T09:59:31+0000,,bạn ship đi
51,0,,,m_6MxZmsV2Cxs4mDtCWEija3mSQKnFDRb86LN3DEWSK3jCsoTinIza9GyG7sPD4Vwqr-Vg0ni_1dOiuPlgZ47BIQ,t_10213856410922966,3029216237134248,1454523434857990,Lê Chí Nhật Minh,Hi bạn,bot,2020-08-04T12:18:33+0000,2020-08-04T05:44:24+0000,,hi bạn
51,0,,,m_7p6xAGkVDEcudfA73C7hMXmSQKnFDRb86LN3DEWSK3h--IU5WHMsXrAciHNDCPu50HE22amP44GLFx7wCasQPw,t_10213856410922966,3029216237134248,1454523434857990,Lê Chí Nhật Minh,,bot,2020-08-04T12:18:33+0000,2020-08-04T05:44:29+0000,"https://scontent.fhan4-1.fna.fbcdn.net/v/t1.15752-9/116794108_320865579065077_6521778554575741366_n.jpg?_nc_cat=104&_nc_sid=b96e70&_nc_ohc=GpJb6On5yLsAX9_2FkB&_nc_ht=scontent.fhan4-1.fna&oh=313868e8df876d4a17313f3535f95d16&oe=5F624F87, ",
51,0,,,m_dh7BUoQQGxUQ_hu39CDkHHmSQKnFDRb86LN3DEWSK3gfn3JnnysCyUE7ddmQPabud_ZChshCr_lybD-aJrEbgw,t_10213856410922966,3029216237134248,1454523434857990,Lê Chí Nhật Minh,"Sp này là sp mình đặt mua, sao giao hàng ko đúng vậy bạn",bot,2020-08-04T12:18:33+0000,2020-08-04T05:44:57+0000,,sản phẩm này là sản phẩm mình đặt mua sao giao hàng không đúng vậy bạn
51,0,,,m_hprU_iXSIaHUj4UJ1jY5wnmSQKnFDRb86LN3DEWSK3hon8-j44J2eGr135guQBp272eowYTDeMHk5dOCJ9KosQ,t_10213856410922966,3029216237134248,1454523434857990,Lê Chí Nhật Minh,,bot,2020-08-04T12:18:33+0000,2020-08-04T05:45:22+0000,"https://scontent.fhan4-1.fna.fbcdn.net/v/t1.15752-9/113467654_655324278661326_6408186829226452976_n.jpg?_nc_cat=108&_nc_sid=b96e70&_nc_ohc=Y7ZDsp1saVYAX-0ls5X&_nc_ht=scontent.fhan4-1.fna&oh=965aaa73c210f3b0bbfd0e04c3b327ce&oe=5F6160DA, https://scontent.fhan3-2.fna.fbcdn.net/v/t1.15752-9/116281634_339951707024442_5746999400329163749_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=mVzSFyBmjkUAX_TQbk7&_nc_ht=scontent.fhan3-2.fna&oh=8db29270fb6980136d3e68f45e57debd&oe=5F609CAB, ",
51,0,,,m_IqatrL4sXQdXwlgt4mu3qXmSQKnFDRb86LN3DEWSK3j4b0llEsFq149jPaYsq8QJAk5To0lnausWLKgMchrP5A,t_10213856410922966,3029216237134248,1454523434857990,Lê Chí Nhật Minh,Đây là sp mình nhận đc,bot,2020-08-04T12:18:33+0000,2020-08-04T05:45:29+0000,,đây là sản phẩm mình nhận được
51,0,,,m__qG8Sf-njqB2idnnDetXGXmSQKnFDRb86LN3DEWSK3hDn48TaXEssKMtSU6zh94vwbMjFf6u8kXMJGJNH6HPrA,t_10213856410922966,3029216237134248,1454523434857990,Lê Chí Nhật Minh,"2 sp khác nhau hoàn toàn về chất lượng, hình dáng và kích thước nha bạn ơi",bot,2020-08-04T12:18:33+0000,2020-08-04T05:46:10+0000,,2 sản phẩm khác nhau hoàn toàn về chất lượng hình dung và kích thước nha bạn ơi
51,0,,,m_7aNcVHIz0E9OMzb-esKvhXmSQKnFDRb86LN3DEWSK3g0vnAwBGMuy21yPjH71pBlhOhO6CYF_s_IyjSpdQcNEg,t_10213856410922966,3029216237134248,1454523434857990,Lê Chí Nhật Minh,Mình đã tìm hiểu kĩ sp mới ib shop,bot,2020-08-04T12:18:33+0000,2020-08-04T05:46:30+0000,,mình đã tìm hiểu kĩ sản phẩm mới inbox shop
51,0,,,m_9_2BZYVJ7hoKY5Zke9eewXmSQKnFDRb86LN3DEWSK3gg5vQ9UEyWE-Ln9MVaOfTxlNK1q1bEjK9VgH3pn7B8AQ,t_10213856410922966,1454523434857990,3029216237134248,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,sr bạn sp bạn hoit là mẫu lego thỏ kèm 32 miếng lego,2020-08-04T12:18:33+0000,2020-08-04T06:40:50+0000,,user
51,0,,,m__OgSiYyxZ9CCLYAgm6T63HmSQKnFDRb86LN3DEWSK3gdhLYYtgs5u4S1Sfk83Yo3rRRdH_bV41gZtLAHwQ76Zw,t_10213856410922966,1454523434857990,3029216237134248,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,bên mình báo giá nhầm sp,2020-08-04T12:18:33+0000,2020-08-04T06:41:00+0000,,user
51,0,,,m_0-zGnPnJtyJdnxWnDrrNVHmSQKnFDRb86LN3DEWSK3hLTLD-S9xN1owauh3q-agrbkVIIWAQXzp5zWcPRVUYJA,t_10213856410922966,1454523434857990,3029216237134248,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,mẫu mình báo 850k là mẫu gấu b nhận,2020-08-04T12:18:33+0000,2020-08-04T06:41:17+0000,,user
51,0,,,m_X7bstH3um6JpGVwSeKwK23mSQKnFDRb86LN3DEWSK3iEpQgvYxiKJF28DhoFzbA2Gct7Yy0svsaZVeXh8jfBKg,t_10213856410922966,1454523434857990,3029216237134248,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,còn mẫu thỏ là 950k bên mình hết hàng mất r ạ 😞,2020-08-04T12:18:33+0000,2020-08-04T06:41:43+0000,,user
51,0,,,m_aU88FbqPc17y8usmhFfuOXmSQKnFDRb86LN3DEWSK3jYBq00UrRloeQGVRWKcZ1tIy4q6cXYeFIBd6vLVuRXYg,t_10213856410922966,1454523434857990,3029216237134248,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,"2 sp này kthc như nhau ạ 
loại b nhận là 160 miếng lego 
b có thêt giữ cho e bé dùng dùm mình đk k ạ 
mình xin lỗi nhân viên mới bên mình báo nhầm mẫu 😞",2020-08-04T12:18:33+0000,2020-08-04T06:42:45+0000,,user
51,1,,,m_GBFnfmO8wkzrdYJ71g0YUXmSQKnFDRb86LN3DEWSK3jcg4uTsrVJZ9zQdXcXvw4yf4kO36mD9ctxrJGNCMAk3w,t_10213856410922966,3029216237134248,1454523434857990,Lê Chí Nhật Minh,"mẫu này ko chơi được lego  classic , 
nếu mua mẫu này thì gần nhà mình cũng có ko phải cất công tìm",bot,2020-08-04T12:18:33+0000,2020-08-04T10:14:31+0000,,mẫu này không chơi được lego cláic nếu mua mẫu này thì gần nhà mình cũng có không phải cất công tìm
51,1,uc_s5.1,,m_ExnQ48zDcJs07mCcfoaEuXmSQKnFDRb86LN3DEWSK3jS4YudEmhJLO1xmDC_11slNbQh-zvoQmVIG-rzu8Nk0g,t_10213856410922966,3029216237134248,1454523434857990,Lê Chí Nhật Minh,nếu bạn có hàng mẫu kia thì mình đổi lại bù thêm tiền,bot,2020-08-04T12:18:33+0000,2020-08-04T10:14:43+0000,,nếu bạn có hàng mẫu kia thì mình đổi lại bù thêm tiền
51,1,,,m_-wS5_n-htwkMipBZWg2nI3mSQKnFDRb86LN3DEWSK3hi1p7UJKmi_ryR2H5pT_OPpM33GjGiJM_Dal6Lhodc1w,t_10213856410922966,3029216237134248,1454523434857990,Lê Chí Nhật Minh,"không có thì mình sẽ trả hàng, bạn ck lại giùm mình, tiền ship mình chịu phí cho. Cảm ơn ban!",bot,2020-08-04T12:18:33+0000,2020-08-04T10:15:12+0000,,không có thì mình sẽ trả hàng bạn chuyển khoản lại giùm mình tiện ship mình chịu phí cho cảm ơn bạn
51,1,,,m_Tsof5hkBrHa0huhbTSs3uHmSQKnFDRb86LN3DEWSK3h0n0rmdTw8af5A1aQx6GbTSqTPDrpZ2LbrZEJeRqACgA,t_10213856410922966,1454523434857990,3029216237134248,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,Vâng e xin lỗi mẫu kia bên e lại hết mất r ạ :(,2020-08-04T12:18:33+0000,2020-08-04T12:17:22+0000,,user
51,1,,,m_R0TuLCngSaP4ymIw0o_Z5nmSQKnFDRb86LN3DEWSK3jbB6L0lXVzeNJPT0ZOKC88crS4j2JBC_tZVG_-yyowGQ,t_10213856410922966,1454523434857990,3029216237134248,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,"Địa chỉ kho hàng Shop Gấu & Bí Ngô - 0912749696
Số nhà 16 ngõ Đê Quai ÂU Cơ -phường tứ liên - quận tây hồ
(đi hết ngõ 124 Âu Cơ, rẽ trái số nhà 16). Nhà 4 tầng màu vàng bạn nhé
Địa chỉ Hà Nội Lê Chí Nhật Minh ạ

Giờ làm việc từ 8h30- 12h  và 1h30 -  6h00 chiều hàng ngày. Nghỉ chủ nhật ạ",2020-08-04T12:18:33+0000,2020-08-04T12:17:40+0000,,user
51,1,,,m_TVvdRx9wn0y1cf3-GuXntHmSQKnFDRb86LN3DEWSK3j35nA7ZMn3BnP_-uXlBp6CQuUE4cRsGe2y2Hi2SKiSng,t_10213856410922966,1454523434857990,3029216237134248,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,"A gửi về đây dùm e ạ
Nhận dk hàng e ck lại cho a",2020-08-04T12:18:33+0000,2020-08-04T12:18:01+0000,,user
51,1,,,m_iEhS8dS4K2krsps2ex8nznmSQKnFDRb86LN3DEWSK3hMtgMN0awuvXpeMT4WljIkU7mn54FREKAB1jkjinoeBQ,t_10213856410922966,1454523434857990,3029216237134248,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,E xin lỗi vid sơ xuất nhân viên k để ý kĩ mẫu,2020-08-04T12:18:33+0000,2020-08-04T12:18:26+0000,,user
51,1,,,m_R8b9JfezBzaB8sMbIoD153mSQKnFDRb86LN3DEWSK3iQtFpLth6g5AQIRTSNfgLK_eG_fwcWftT_UGPyEdRC8A,t_10213856410922966,1454523434857990,3029216237134248,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,E cảm ơn a nhiều ạ,2020-08-04T12:18:33+0000,2020-08-04T12:18:33+0000,,user
52,0,,,m_nU-NncVfhHET5BHyB6v02xY7HUSHdkL6juUayFLiuXhwZQTPXf5YE2HJnYNoFMJj_3nHwPbE5eQcEXCFgJaJhQ,t_3667524159932241,2713992922048415,1454523434857990,Trinh Ngoc Ha,Alo,bot,2020-08-05T01:47:13+0000,2020-08-04T15:00:18+0000,,alo
52,0,,,m_bw_c5BnbWRAxt8_zYK0b2xY7HUSHdkL6juUayFLiuXggLv4UYDk8TihLYjn2iQlQg769DPnr-WM9b4Jdg2JSmA,t_3667524159932241,2713992922048415,1454523434857990,Trinh Ngoc Ha,,bot,2020-08-05T01:47:13+0000,2020-08-04T15:00:23+0000,"https://scontent.fhan4-1.fna.fbcdn.net/v/t1.15752-9/117193878_308803623507307_6744316667504745621_n.jpg?_nc_cat=108&_nc_sid=b96e70&_nc_ohc=1gSzNyPyexoAX_Peu19&_nc_ht=scontent.fhan4-1.fna&oh=503756e4da98418d56b6b217351d73ea&oe=5F5F8205, ",
52,0,,,m_SvcNMs8wuagvgDWHmwkA3hY7HUSHdkL6juUayFLiuXhdo9RkQhWCIcB9FzFLCKluxlgOzCIBROijYNb44t789g,t_3667524159932241,2713992922048415,1454523434857990,Trinh Ngoc Ha,Này giá sao shop,bot,2020-08-05T01:47:13+0000,2020-08-04T15:00:27+0000,,này giá sao shop
52,0,,,m_IQ3BU4zDYzO_OZTkpt1BUBY7HUSHdkL6juUayFLiuXgeUIKXjfpmAOUbVtqLB4ReNzA3blDuDYnAUu8O-vuS4Q,t_3667524159932241,2713992922048415,1454523434857990,Trinh Ngoc Ha,2mx2.2,bot,2020-08-05T01:47:13+0000,2020-08-04T15:00:43+0000,,2mx2.2
